cnt,pos,speed,DTorque,DAC,STorque,Force
1275,-0.0022,0,0,0,6500,0
1277,-0.0023,0.0152,0,0,6500,0
1279,-0.0022,-0.0122,0,0,6500,0
1281,-0.0022,0.003,0,0,6500,0
1283,-0.0023,-0.0061,0,0,6500,0
1285,-0.0022,0.0122,0,0,6500,0
1287,-0.0023,-0.0061,0,0,6500,0
1289,-0.0022,0.003,0,0,6500,0
1291,-0.0023,-0.0091,0,0,6500,0
1293,-0.0022,0.0091,0,0,6500,0
1295,-0.0023,-0.0152,0,0,6500,0
1297,-0.0023,0.0122,0,0,6500,0
1299,-0.0022,-0.0122,0,0,6500,0
1301,-0.0023,0.0091,0,0,6500,0
1303,-0.0023,-0.0122,0,0,6500,0
1305,-0.0022,0.0152,0,0,6500,0
1307,-0.0022,-0.0122,0,0,6500,0
1309,-0.0023,0.0152,0,0,6500,0
1311,-0.0023,-0.0152,0,0,6500,0
1313,-0.0022,0.0122,0,0,6500,0
1315,-0.0022,-0.0183,0,0,6500,0
1317,-0.0023,0.0122,0,0,6500,0
1319,-0.0022,-0.003,0,0,6500,0
1321,-0.0023,-0.0122,0,0,6500,0
1323,-0.0022,-0.003,0,0,6500,0
1325,-0.0023,-0.0152,0,0,6500,0
1327,-0.0022,0.0061,0,0,6500,0
1329,-0.0023,-0.0122,0,0,6500,0
1331,-0.0022,0.0213,0,0,6500,0
1333,-0.0022,-0.0061,0,0,6500,0
1335,-0.0023,0.0091,0,0,6500,0
1337,-0.0022,-0.003,0,0,6500,0
1339,-0.0023,0,0,0,6500,0
1341,-0.0022,-0.0061,0,0,6500,0
1343,-0.0023,0.003,0,0,6500,0
1345,-0.0022,-0.003,0,0,6500,0
1347,-0.0023,0.0061,0,0,6500,0
1349,-0.0022,0,0,0,6500,0
1351,-0.0023,-0.0122,0,0,6500,0
1353,-0.0023,0.0122,0,0,6500,0
1355,-0.0022,-0.0152,0,0,6500,0
1357,-0.0022,0.0122,0,0,6500,0
1359,-0.0023,-0.0122,0,0,6500,0
1361,-0.0022,0.0091,0,0,6500,0
1363,-0.0023,-0.0122,0,0,6500,0
1365,-0.0022,0.0061,0,0,6500,0
1367,-0.0023,-0.0061,0,0,6500,0
1369,-0.0022,0,0,0,6500,0
1371,-0.0023,-0.0091,0,0,6500,0
1373,-0.0023,0.0122,0,0,6500,0
1375,-0.0022,-0.0061,0,0,6500,0
1377,-0.0023,-0.0091,0,0,6500,0
1379,-0.0022,0,0,0,6500,0
1381,-0.0023,0,0,0,6500,0
1383,-0.0023,-0.0122,0,0,6500,0
1385,-0.0023,0.0061,0,0,6500,0
1387,-0.0023,-0.0061,0,0,6500,0
1389,-0.0023,0.003,0,0,6500,0
1391,-0.0023,0.0061,0,0,6500,0
1393,-0.0023,-0.0091,0,0,6500,0
1395,-0.0023,0,0,0,6500,0
1397,-0.0023,-0.0061,0,0,6500,0
1399,-0.0023,0.0091,0,0,6500,0
1401,-0.0023,-0.003,0,0,6500,0
1403,-0.0023,0,0,0,6500,0
1405,-0.0023,-0.003,0,0,6500,0
1407,-0.0022,0.0183,0,0,6500,0
1409,-0.0022,-0.0152,0,0,6500,0
1411,-0.0023,0.0061,0,0,6500,0
1413,-0.0023,-0.003,0,0,6500,0
1415,-0.0023,0.003,0,0,6500,0
1417,-0.0023,-0.0152,0,0,6500,0
1419,-0.0023,0.0091,0,0,6500,0
1421,-0.0022,-0.0213,0,0,6500,0
1423,-0.0023,0.0091,0,0,6500,0
1425,-0.0022,0.0091,0,0,6500,0
1427,-0.0023,0.0091,0,0,6500,0
1429,-0.0023,-0.0091,0,0,6500,0
1431,-0.0023,0.0091,0,0,6500,0
1433,-0.0023,-0.0061,0,0,6500,0
1435,-0.0023,0.0061,0,0,6500,0
1437,-0.0023,-0.0152,0,0,6500,0
1439,-0.0023,0.0213,0,0,6500,0
1441,-0.0023,-0.0122,0,0,6500,0
1443,-0.0023,-0.0061,0,0,6500,0
1445,-0.0023,0.0091,0,0,6500,0
1447,-0.0023,0.003,0,0,6500,0
1449,-0.0023,0.003,0,0,6500,0
1451,-0.0023,-0.0061,0,0,6500,0
1453,-0.0023,-0.0091,0,0,6500,0
1455,-0.0023,0,0,0,6500,0
1457,-0.0023,0.0183,0,0,6500,0
1459,-0.0023,-0.003,0,0,6500,0
1461,-0.0023,0.0122,0,0,6500,0
1463,-0.0023,0,0,0,6500,0
1465,-0.0023,0.0122,0,0,6500,0
1467,-0.0023,-0.0122,0,0,6500,0
1469,-0.0023,0.0091,0,0,6500,0
1471,-0.0023,-0.0122,0,0,6500,0
1473,-0.0023,0.003,0,0,6500,0
1475,-0.0023,-0.0091,0,0,6500,0
1477,-0.0023,0.0152,0,0,6500,0
1479,-0.0023,-0.003,0,0,6500,0
1481,-0.0023,0.0091,0,0,6500,0
1483,-0.0023,0.003,0,0,6500,0
1485,-0.0023,0.0061,0,0,6500,0
1487,-0.0023,-0.0122,0,0,6500,0
1489,-0.0023,0,0,0,6500,0
1491,-0.0023,-0.003,0,0,6500,0
1493,-0.0023,0.0061,0,0,6500,0
1495,-0.0023,-0.003,0,0,6500,0
1497,-0.0023,0.003,0,0,6500,0
1499,-0.0023,0.0061,0,0,6500,0
1501,-0.0023,0,0,0,6500,0
1503,-0.0023,-0.003,0,0,6500,0
1505,-0.0023,0.0122,0,0,6500,0
1507,-0.0023,-0.0091,0,0,6500,0
1509,-0.0023,0.0061,0,0,6500,0
1511,-0.0023,-0.0122,0,0,6500,0
1513,-0.0023,0.0061,0,0,6500,0
1515,-0.0023,-0.0122,0,0,6500,0
1517,-0.0023,0.0061,0,0,6500,0
1519,-0.0023,0.0061,0,0,6500,0
1521,-0.0023,0.003,0,0,6500,0
1523,-0.0023,0.0091,0,0,6500,0
1525,-0.0023,-0.0183,0,0,6500,0
1527,-0.0023,0.003,0,0,6500,0
1529,-0.0023,0,0,0,6500,0
1531,-0.0023,0,0,0,6500,0
1533,-0.0023,-0.0091,0,0,6500,0
1535,-0.0023,0.0122,0,0,6500,0
1537,-0.0023,-0.0122,0,0,6500,0
1539,-0.0023,0.0183,0,0,6500,0
1541,-0.0023,-0.0061,0,0,6500,0
1543,-0.0023,0.003,0,0,6500,0
1545,-0.0023,-0.0061,0,0,6500,0
1547,-0.0023,-0.0061,0,0,6500,0
1549,-0.0023,0,0,0,6500,0
1551,-0.0023,-0.0061,0,0,6500,0
1553,-0.0023,0.0061,0,0,6500,0
1555,-0.0023,-0.0152,0,0,6500,0
1557,-0.0023,-0.0061,0,0,6500,0
1559,-0.0023,0.0122,0,0,6500,0
1561,-0.0023,-0.003,0,0,6500,0
1563,-0.0023,0.0122,0,0,6500,0
1565,-0.0023,-0.0091,0,0,6500,0
1567,-0.0023,0.0091,0,0,6500,0
1569,-0.0023,-0.003,0,0,6500,0
1571,-0.0023,0,0,0,6500,0
1573,-0.0023,-0.003,0,0,6500,0
1575,-0.0023,0.003,0,0,6500,0
1577,-0.0023,-0.003,0,0,6500,0
1579,-0.0023,0.003,0,0,6500,0
1581,-0.0023,-0.003,0,0,6500,0
1583,-0.0023,-0.0122,0,0,6500,0
1585,-0.0023,0.0061,0,0,6500,0
1587,-0.0023,-0.0091,0,0,6500,0
1589,-0.0023,-0.003,0,0,6500,0
1591,-0.0023,-0.0061,0,0,6500,0
1593,-0.0023,0.0122,0,0,6500,0
1595,-0.0023,-0.0183,0,0,6500,0
1597,-0.0023,0.0091,0,0,6500,0
1599,-0.0023,-0.0061,0,0,6500,0
1601,-0.0023,0.0152,0,0,6500,0
1603,-0.0023,-0.0091,0,0,6500,0
1605,-0.0023,0.0091,0,0,6500,0
1607,-0.0023,0.0091,0,0,6500,0
1609,-0.0023,-0.0091,0,0,6500,0
1611,-0.0023,0.0122,0,0,6500,0
1613,-0.0023,-0.0091,0,0,6500,0
1615,-0.0023,0.003,0,0,6500,0
1617,-0.0023,-0.003,0,0,6500,0
1619,-0.0023,0,0,0,6500,0
1621,-0.0023,0.003,0,0,6500,0
1623,-0.0023,-0.003,0,0,6500,0
1625,-0.0023,-0.0122,0,0,6500,0
1627,-0.0023,0,0,0,6500,0
1629,-0.0023,-0.003,0,0,6500,0
1631,-0.0023,-0.003,0,0,6500,0
1633,-0.0023,-0.0091,0,0,6500,0
1635,-0.0023,0.0091,0,0,6500,0
1637,-0.0023,-0.003,0,0,6500,0
1639,-0.0023,0.0061,0,0,6500,0
1641,-0.0023,-0.003,0,0,6500,0
1643,-0.0023,0.0061,0,0,6500,0
1645,-0.0023,-0.003,0,0,6500,0
1647,-0.0023,0.0061,0,0,6500,0
1649,-0.0023,0,0,0,6500,0
1651,-0.0023,0.003,0,0,6500,0
1653,-0.0023,0,0,0,6500,0
1655,-0.0023,-0.003,0,0,6500,0
1657,-0.0023,0.0061,0,0,6500,0
1659,-0.0023,0.0091,0,0,6500,0
1661,-0.0023,-0.0122,0,0,6500,0
1663,-0.0023,0.0061,0,0,6500,0
1665,-0.0023,0,0,0,6500,0
1667,-0.0023,-0.0091,0,0,6500,0
1669,-0.0023,0.0091,0,0,6500,0
1671,-0.0023,-0.0122,0,0,6500,0
1673,-0.0023,0.0091,0,0,6500,0
1675,-0.0023,-0.0091,0,0,6500,0
1677,-0.0023,0.003,0,0,6500,0
1679,-0.0023,-0.0061,0,0,6500,0
1681,-0.0023,0,0,0,6500,0
1683,-0.0023,0.0061,0,0,6500,0
1685,-0.0023,0,0,0,6500,0
1687,-0.0023,0.0122,0,0,6500,0
1689,-0.0023,-0.0061,0,0,6500,0
1691,-0.0023,0.003,0,0,6500,0
1693,-0.0023,-0.003,0,0,6500,0
1695,-0.0023,0.0061,0,0,6500,0
1697,-0.0023,-0.0061,0,0,6500,0
1699,-0.0023,0.003,0,0,6500,0
1701,-0.0023,-0.003,0,0,6500,0
1703,-0.0023,0.0091,0,0,6500,0
1705,-0.0023,0,0,0,6500,0
1707,-0.0023,0,0,0,6500,0
1709,-0.0023,-0.0061,0,0,6500,0
1711,-0.0023,0,0,0,6500,0
1713,-0.0023,-0.0061,0,0,6500,0
1715,-0.0023,-0.003,0,0,6500,0
1717,-0.0023,-0.003,0,0,6500,0
1719,-0.0023,-0.003,0,0,6500,0
1721,-0.0023,-0.0061,0,0,6500,0
1723,-0.0023,0,0,0,6500,0
1725,-0.0023,-0.0091,0,0,6500,0
1727,-0.0023,0.003,0,0,6500,0
1729,-0.0023,0,0,0,6500,0
1731,-0.0023,0.003,0,0,6500,0
1733,-0.0023,0,0,0,6500,0
1735,-0.0023,-0.003,0,0,6500,0
1737,-0.0023,0.003,0,0,6500,0
1739,-0.0023,-0.0091,0,0,6500,0
1741,-0.0023,0,0,0,6500,0
1743,-0.0023,-0.0091,0,0,6500,0
1745,-0.0023,-0.003,0,0,6500,0
1747,-0.0023,0,0,0,6500,0
1749,-0.0023,-0.0091,0,0,6500,0
1751,-0.0023,0.003,0,0,6500,0
1753,-0.0023,0,0,0,6500,0
1755,-0.0023,0,0,0,6500,0
1757,-0.0023,0,0,0,6500,0
1759,-0.0023,0,0,0,6500,0
1761,-0.0023,0.003,0,0,6500,0
1763,-0.0023,0.0061,0,0,6500,0
1765,-0.0023,-0.0061,0,0,6500,0
1767,-0.0023,0,0,0,6500,0
1769,-0.0023,0.003,0,0,6500,0
1771,-0.0023,0,0,0,6500,0
1773,-0.0023,0,0,0,6500,0
1775,-0.0023,0,0,0,6500,0
1777,-0.0023,0,0,0,6500,0
1779,-0.0023,0,0,0,6500,0
1781,-0.0023,0.0061,0,0,6500,0
1783,-0.0023,-0.003,0,0,6500,0
1785,-0.0023,0,0,0,6500,0
1787,-0.0023,0.003,0,0,6500,0
1789,-0.0023,-0.0091,0,0,6500,0
1791,-0.0023,-0.003,0,0,6500,0
1793,-0.0023,0,0,0,6500,0
1795,-0.0023,-0.003,0,0,6500,0
1797,-0.0023,-0.0061,0,0,6500,0
1799,-0.0023,-0.003,0,0,6500,0
1801,-0.0023,-0.003,0,0,6500,0
1803,-0.0023,0,0,0,6500,0
1805,-0.0023,0,0,0,6500,0
1807,-0.0023,0.0061,0,0,6500,0
1809,-0.0023,-0.0091,0,0,6500,0
1811,-0.0023,0.0061,0,0,6500,0
1813,-0.0023,-0.0061,0,0,6500,0
1815,-0.0023,0.0061,0,0,6500,0
1817,-0.0023,0,0,0,6500,0
1819,-0.0023,0,0,0,6500,0
1821,-0.0023,0.0061,0,0,6500,0
1823,-0.0023,-0.003,0,0,6500,0
1825,-0.0023,0.003,0,0,6500,0
1827,-0.0023,0.003,0,0,6500,0
1829,-0.0023,0.003,0,0,6500,0
1831,-0.0023,-0.003,0,0,6500,0
1833,-0.0023,0.003,0,0,6500,0
1835,-0.0023,-0.0091,0,0,6500,0
1837,-0.0023,0.0061,0,0,6500,0
1839,-0.0023,-0.0091,0,0,6500,0
1841,-0.0023,0,0,0,6500,0
1843,-0.0023,-0.003,0,0,6500,0
1845,-0.0023,0.003,0,0,6500,0
1847,-0.0023,0.003,0,0,6500,0
1849,-0.0023,0,0,0,6500,0
1851,-0.0023,-0.003,0,0,6500,0
1853,-0.0023,-0.0061,0,0,6500,0
1855,-0.0023,0.0122,0,0,6500,0
1857,-0.0023,0,0,0,6500,0
1859,-0.0023,0.0091,0,0,6500,0
1861,-0.0023,0.003,0,0,6500,0
1863,-0.0023,-0.0061,0,0,6500,0
1865,-0.0023,0,0,0,6500,0
1867,-0.0023,-0.003,0,0,6500,0
1869,-0.0023,0.003,0,0,6500,0
1871,-0.0023,-0.003,0,0,6500,0
1873,-0.0023,0.0091,0,0,6500,0
1875,-0.0023,0,0,0,6500,0
1877,-0.0023,0.0122,0,0,6500,0
1879,-0.0023,-0.003,0,0,6500,0
1881,-0.0023,-0.0061,0,0,6500,0
1883,-0.0023,0,0,0,6500,0
1885,-0.0023,0.003,0,0,6500,0
1887,-0.0023,0,0,0,6500,0
1889,-0.0023,0.003,0,0,6500,0
1891,-0.0023,0,0,0,6500,0
1893,-0.0023,0.0091,0,0,6500,0
1895,-0.0023,0,0,0,6500,0
1897,-0.0023,0.0061,0,0,6500,0
1899,-0.0023,0,0,0,6500,0
1901,-0.0023,0.0061,0,0,6500,0
1903,-0.0023,-0.003,0,0,6500,0
1905,-0.0023,0,0,0,6500,0
1907,-0.0023,0.003,0,0,6500,0
1909,-0.0023,-0.0061,0,0,6500,0
1911,-0.0023,0.003,0,0,6500,0
1913,-0.0023,-0.0061,0,0,6500,0
1915,-0.0023,0.0091,0,0,6500,0
1917,-0.0023,-0.003,0,0,6500,0
1919,-0.0023,0.0122,0,0,6500,0
1921,-0.0023,0,0,0,6500,0
1923,-0.0023,0,0,0,6500,0
1925,-0.0023,-0.003,0,0,6500,0
1927,-0.0023,0.003,0,0,6500,0
1929,-0.0023,-0.003,0,0,6500,0
1931,-0.0023,0.0091,0,0,6500,0
1933,-0.0023,-0.003,0,0,6500,0
1935,-0.0023,0,0,0,6500,0
1937,-0.0023,0,0,0,6500,0
1939,-0.0023,0.0091,0,0,6500,0
1941,-0.0023,-0.0122,0,0,6500,0
1943,-0.0023,-0.0091,0,0,6500,0
1945,-0.0023,0.0061,0,0,6500,0
1947,-0.0023,-0.0061,0,0,6500,0
1949,-0.0023,0.0061,0,0,6500,0
1951,-0.0023,0,0,0,6500,0
1953,-0.0023,0.003,0,0,6500,0
1955,-0.0023,0,0,0,6500,0
1957,-0.0023,0.0061,0,0,6500,0
1959,-0.0023,-0.0061,0,0,6500,0
1961,-0.0023,0.0091,0,0,6500,0
1963,-0.0023,-0.0152,0,0,6500,0
1965,-0.0023,0.0061,0,0,6500,0
1967,-0.0023,-0.0122,0,0,6500,0
1969,-0.0023,0.0061,0,0,6500,0
1971,-0.0023,-0.0152,0,0,6500,0
1973,-0.0023,0.0061,0,0,6500,0
1975,-0.0023,-0.0091,0,0,6500,0
1977,-0.0023,0.0091,0,0,6500,0
1979,-0.0023,0.0061,0,0,6500,0
1981,-0.0023,-0.003,0,0,6500,0
1983,-0.0023,0.0061,0,0,6500,0
1985,-0.0023,-0.003,0,0,6500,0
1987,-0.0023,0.003,0,0,6500,0
1989,-0.0023,0,0,0,6500,0
1991,-0.0023,0.0152,0,0,6500,0
1993,-0.0023,0.0061,0,0,6500,0
1995,-0.0023,0,0,0,6500,0
1997,-0.0023,-0.0091,0,0,6500,0
1999,-0.0023,0,0,0,6500,0
2001,-0.0023,-0.0061,0,0,6500,0
2003,-0.0023,0.0122,0,0,6500,0
2005,-0.0023,-0.0061,0,0,6500,0
2007,-0.0023,0.0152,0,0,6500,0
2009,-0.0023,-0.0122,0,0,6500,0
2011,-0.0023,0.0091,0,0,6500,0
2013,-0.0023,-0.003,0,0,6500,0
2015,-0.0023,0,0,0,6500,0
2017,-0.0023,0.0061,0,0,6500,0
2019,-0.0023,-0.0061,0,0,6500,0
2021,-0.0023,0,0,0,6500,0
2023,-0.0023,-0.0061,0,0,6500,0
2025,-0.0023,0.0152,0,0,6500,0
2027,-0.0023,-0.0061,0,0,6500,0
2029,-0.0023,0.0061,0,0,6500,0
2031,-0.0023,0,0,0,6500,0
2033,-0.0023,0.0122,0,0,6500,0
2035,-0.0023,-0.0122,0,0,6500,0
2037,-0.0023,0,0,0,6500,0
2039,-0.0023,-0.003,0,0,6500,0
2041,-0.0023,0.003,0,0,6500,0
2043,-0.0023,-0.0122,0,0,6500,0
2045,-0.0023,0.0091,0,0,6500,0
2047,-0.0023,0.003,0,0,6500,0
2049,-0.0023,-0.003,0,0,6500,0
2051,-0.0023,0,0,0,6500,0
2053,-0.0023,0.0091,0,0,6500,0
2055,-0.0023,-0.0152,0,0,6500,0
2057,-0.0023,0.0061,0,0,6500,0
2059,-0.0023,-0.0152,0,0,6500,0
2061,-0.0023,0.0061,0,0,6500,0
2063,-0.0023,0.003,0,0,6500,0
2065,-0.0023,0.003,0,0,6500,0
2067,-0.0023,0.003,0,0,6500,0
2069,-0.0023,0.0091,0,0,6500,0
2071,-0.0023,0.003,0,0,6500,0
2073,-0.0023,0,0,0,6500,0
2075,-0.0023,-0.003,0,0,6500,0
2077,-0.0023,0.003,0,0,6500,0
2079,-0.0023,0.003,0,0,6500,0
2081,-0.0023,0,0,0,6500,0
2083,-0.0023,0.0122,0,0,6500,0
2085,-0.0023,-0.0091,0,0,6500,0
2087,-0.0023,0.003,0,0,6500,0
2089,-0.0023,-0.0122,0,0,6500,0
2091,-0.0023,0.0091,0,0,6500,0
2093,-0.0023,-0.0152,0,0,6500,0
2095,-0.0023,0.0091,0,0,6500,0
2097,-0.0023,-0.0061,0,0,6500,0
2099,-0.0023,0.0122,0,0,6500,0
2101,-0.0023,-0.003,0,0,6500,0
2103,-0.0023,0.0091,0,0,6500,0
2105,-0.0023,-0.003,0,0,6500,0
2107,-0.0023,0.0091,0,0,6500,0
2109,-0.0023,-0.0091,0,0,6500,0
2111,-0.0023,0.0061,0,0,6500,0
2113,-0.0023,-0.0152,0,0,6500,0
2115,-0.0023,0.0122,0,0,6500,0
2117,-0.0023,-0.0091,0,0,6500,0
2119,-0.0023,0.003,0,0,6500,0
2121,-0.0023,-0.0091,0,0,6500,0
2123,-0.0023,0.0183,0,0,6500,0
2125,-0.0023,-0.0122,0,0,6500,0
2127,-0.0023,0.0122,0,0,6500,0
2129,-0.0023,-0.0091,0,0,6500,0
2131,-0.0023,0.0091,0,0,6500,0
2133,-0.0023,-0.0061,0,0,6500,0
2135,-0.0023,0.0122,0,0,6500,0
2137,-0.0023,-0.0061,0,0,6500,0
2139,-0.0023,0.0091,0,0,6500,0
2141,-0.0023,0.003,0,0,6500,0
2143,-0.0023,0.0122,0,0,6500,0
2145,-0.0023,-0.0061,0,0,6500,0
2147,-0.0023,0.0122,0,0,6500,0
2149,-0.0023,-0.0061,0,0,6500,0
2151,-0.0023,0.003,0,0,6500,0
2153,-0.0023,-0.0152,0,0,6500,0
2155,-0.0023,0.0061,0,0,6500,0
2157,-0.0023,-0.0213,0,0,6500,0
2159,-0.0024,0.0091,0,0,6500,0
2161,-0.0023,0.0091,0,0,6500,0
2163,-0.0023,0.0061,0,0,6500,0
2165,-0.0023,-0.0122,0,0,6500,0
2167,-0.0023,0.0061,0,0,6500,0
2169,-0.0023,-0.0122,0,0,6500,0
2171,-0.0023,0.0152,0,0,6500,0
2173,-0.0023,0.003,0,0,6500,0
2175,-0.0023,0.0091,0,0,6500,0
2177,-0.0023,-0.0061,0,0,6500,0
2179,-0.0023,0.0061,0,0,6500,0
2181,-0.0023,-0.003,0,0,6500,0
2183,-0.0023,0.0152,0,0,6500,0
2185,-0.0023,-0.0091,0,0,6500,0
2187,-0.0023,0.0061,0,0,6500,0
2189,-0.0023,0,0,0,6500,0
2191,-0.0023,0.0061,0,0,6500,0
2193,-0.0023,-0.0061,0,0,6500,0
2195,-0.0023,0.0122,0,0,6500,0
2197,-0.0023,-0.0122,0,0,6500,0
2199,-0.0023,0,0,0,6500,0
2201,-0.0023,-0.0122,0,0,6500,0
2203,-0.0023,-0.0091,0,0,6500,0
2205,-0.0023,-0.0061,0,0,6500,0
2207,-0.0023,-0.003,0,0,6500,0
2209,-0.0023,0.0091,0,0,6500,0
2211,-0.0023,-0.003,0,0,6500,0
2213,-0.0023,0.003,0,0,6500,0
2215,-0.0023,-0.0091,0,0,6500,0
2217,-0.0023,0.003,0,0,6500,0
2219,-0.0023,-0.003,0,0,6500,0
2221,-0.0023,-0.0091,0,0,6500,0
2223,-0.0023,0.003,0,0,6500,0
2225,-0.0023,-0.0061,0,0,6500,0
2227,-0.0023,0.0152,0,0,6500,0
2229,-0.0023,-0.0091,0,0,6500,0
2231,-0.0023,0.0152,0,0,6500,0
2233,-0.0023,-0.0122,0,0,6500,0
2235,-0.0023,0,0,0,6500,0
2237,-0.0023,-0.003,0,0,6500,0
2239,-0.0023,-0.0122,0,0,6500,0
2241,-0.0023,0,0,0,6500,0
2243,-0.0023,-0.0061,0,0,6500,0
2245,-0.0023,0.0304,0,0,6500,0
2247,-0.0023,-0.0183,0,0,6500,0
2249,-0.0024,0.0122,0,0,6500,0
2251,-0.0023,0.0213,0,0,6500,0
2253,-0.0024,-0.0243,0,0,6500,0
2255,-0.0023,0.0274,0,0,6500,0
2257,-0.0024,-0.0183,0,0,6500,0
2259,-0.0023,-0.0091,0,0,6500,0
2261,-0.0024,0,0,0,6500,0
2263,-0.0023,0.0061,0,0,6500,0
2265,-0.0023,0.003,0,0,6500,0
2267,-0.0023,0.0213,0,0,6500,0
2269,-0.0023,-0.0061,0,0,6500,0
2271,-0.0023,-0.0091,0,0,6500,0
2273,-0.0023,0.0061,0,0,6500,0
2275,-0.0023,-0.0091,0,0,6500,0
2277,-0.0023,-0.0061,0,0,6500,0
2279,-0.0024,-0.0061,0,0,6500,0
2281,-0.0024,0.003,0,0,6500,0
2283,-0.0024,0.003,0,0,6500,0
2285,-0.0023,0.0122,0,0,6500,0
2287,-0.0023,0.0152,0,0,6500,0
2289,-0.0023,0.0061,0,0,6500,0
2291,-0.0022,0.0152,0,0,6500,0
2293,-0.0022,-0.0091,0,0,6500,0
2295,-0.0022,-0.003,0,0,6500,0
2297,-0.0022,0.003,0,0,6500,0
2299,-0.0022,0.0061,0,0,6500,0
2301,-0.0022,-0.0091,0,0,6500,0
2303,-0.0022,-0.0061,0,0,6500,0
2305,-0.0022,0,0,0,6500,0
2307,-0.0022,-0.003,0,0,6500,0
2309,-0.0022,0.0122,0,0,6500,0
2311,-0.0022,0.003,0,0,6500,0
2313,-0.0022,0.0091,0,0,6500,0
2315,-0.0021,-0.0061,0,0,6500,0
2317,-0.0021,0.0091,0,0,6500,0
2319,-0.0021,0.003,0,0,6500,0
2321,-0.0021,0.0091,0,0,6500,0
2323,-0.002,0.003,0,0,6500,0
2325,-0.002,0.003,0,0,6500,0
2327,-0.0021,0,0,0,6500,0
2329,-0.0021,0.0122,0,0,6500,0
2331,-0.0021,-0.003,0,0,6500,0
2333,-0.002,-0.0061,0,0,6500,0
2335,-0.002,0.0122,0,0,6500,0
2337,-0.002,-0.0122,0,0,6500,0
2339,-0.002,0.0091,0,0,6500,0
2341,-0.002,-0.003,0,0,6500,0
2343,-0.002,0.0091,0,0,6500,0
2345,-0.002,-0.0061,0,0,6500,0
2347,-0.002,0.003,0,0,6500,0
2349,-0.002,-0.003,0,0,6500,0
2351,-0.002,0.003,0,0,6500,0
2353,-0.002,-0.0061,0,0,6500,0
2355,-0.002,0,0,0,6500,0
2357,-0.002,-0.003,0,0,6500,0
2359,-0.002,0,0,0,6500,0
2361,-0.002,-0.0061,0,0,6500,0
2363,-0.002,0.003,0,0,6500,0
2365,-0.002,0,0,0,6500,0
2367,-0.002,0.003,0,0,6500,0
2369,-0.002,-0.0061,0,0,6500,0
2371,-0.002,-0.0091,0,0,6500,0
2373,-0.002,0,0,0,6500,0
2375,-0.002,-0.003,0,0,6500,0
2377,-0.002,-0.003,0,0,6500,0
2379,-0.002,0,0,0,6500,0
2381,-0.002,0,0,0,6500,0
2383,-0.002,0,0,0,6500,0
2385,-0.002,-0.003,0,0,6500,0
2387,-0.0021,0.0122,0,0,6500,0
2389,-0.002,-0.0122,0,0,6500,0
2391,-0.002,0.0061,0,0,6500,0
2393,-0.0021,-0.0061,0,0,6500,0
2395,-0.002,-0.0061,0,0,6500,0
2397,-0.0021,-0.003,0,0,6500,0
2399,-0.002,-0.0122,0,0,6500,0
2401,-0.0021,0.0061,0,0,6500,0
2403,-0.0021,0.0061,0,0,6500,0
2405,-0.002,0.0152,0,0,6500,0
2407,-0.002,-0.0183,0,0,6500,0
2409,-0.0021,0.003,0,0,6500,0
2411,-0.0021,-0.003,0,0,6500,0
2413,-0.0021,0.0091,0,0,6500,0
2415,-0.0021,-0.0091,0,0,6500,0
2417,-0.0021,0.0091,0,0,6500,0
2419,-0.002,-0.003,0,0,6500,0
2421,-0.002,0.0091,0,0,6500,0
2423,-0.002,0,0,0,6500,0
2425,-0.002,-0.0091,0,0,6500,0
2427,-0.0021,0.0091,0,0,6500,0
2429,-0.002,-0.0061,0,0,6500,0
2431,-0.0021,0.0122,0,0,6500,0
2433,-0.002,0.003,0,0,6500,0
2435,-0.002,0.0061,0,0,6500,0
2437,-0.002,-0.003,0,0,6500,0
2439,-0.002,0.003,0,0,6500,0
2441,-0.002,-0.003,0,0,6500,0
2443,-0.002,0.0061,0,0,6500,0
2445,-0.002,0,0,0,6500,0
2447,-0.002,0.003,0,0,6500,0
2449,-0.002,0.0061,0,0,6500,0
2451,-0.002,-0.0061,0,0,6500,0
2453,-0.002,0.0091,0,0,6500,0
2455,-0.002,-0.0091,0,0,6500,0
2457,-0.0021,0,0,0,6500,0
2459,-0.002,-0.0122,0,0,6500,0
2461,-0.0021,0.0091,0,0,6500,0
2463,-0.002,0,0,0,6500,0
2465,-0.002,0.003,0,0,6500,0
2467,-0.002,-0.0061,0,0,6500,0
2469,-0.002,0.0061,0,0,6500,0
2471,-0.002,0,0,0,6500,0
2473,-0.002,0.0122,0,0,6500,0
2475,-0.002,-0.0091,0,0,6500,0
2477,-0.002,-0.0061,0,0,6500,0
2479,-0.002,-0.003,0,0,6500,0
2481,-0.002,0.0152,0,0,6500,0
2483,-0.002,-0.003,0,0,6500,0
2485,-0.002,0.0183,0,0,6500,0
2487,-0.002,-0.0061,0,0,6500,0
2489,-0.002,0.0091,0,0,6500,0
2491,-0.002,-0.0061,0,0,6500,0
2493,-0.002,0.0061,0,0,6500,0
2495,-0.002,-0.0061,0,0,6500,0
2497,-0.002,0.003,0,0,6500,0
2499,-0.002,0,0,0,6500,0
2501,-0.002,0.0061,0,0,6500,0
2503,-0.002,-0.0061,0,0,6500,0
2505,-0.002,0,0,0,6500,0
2507,-0.002,-0.003,0,0,6500,0
2509,-0.002,0.0091,0,0,6500,0
